Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
496,1,8.03881868694172,0.461,EFM,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.446704269356937,0.816192993655524,0.50022088108254,0.835208943542194,-0.0300227614079268,0.491196671282875,0.951328096247335,0.693447969915682,0.275405308668857,0.232620291762895,0.512229430486762,0.997042366140546,0.548268889890505,0.272732042051685,0.496243294265314
496,1,9.46065438302073,0.495,EFM,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.446940813797444,1.19557679711178,0.71242890807286,0.683340567214949,0.784789616444741,0.294692819867043,1.00030401947273,0.0327053760896465,0.267078829103048,0.982055344509361,0.556879328694463,0.923126119678525,0.554880196488566,0.633929979369631,0.391925667105941
496,1,7.37,0.423,likeLTD,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.448,0.833,0.534,0.783,-0.0319,0.421,0.905,0.718,0.194,-0.222,0.399,0.951,0.57,0.413,0.457
496,1,9.86,0.516,likeLTD,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.476,1.27,0.695,0.855,0.789,0.301,0.778,0.0652,0.227,0.89,0.668,1.07,0.601,0.663,0.503
497,2,5.1063010120801,0.312,EFM,Present,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.110210187059004,0.385577990272873,0.634588559130629,0.273285018147842,0.0717930697661408,0.252250403347616,0.417706124596647,0.277154406770113,0.312280037289402,1.00962760500569,0.439876455840185,0.268376089365197,0.423839847839329,-0.0886842897929582,0.318419507442388
497,2,5.39,0.282,likeLTD,Present,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.297,1.24,0.588,0.541,0.782,0.288,-3.05,-0.519,0.332,1.18,0.86,1.12,0.549,0.56,0.627
497,2,6.76,0.413,likeLTD,Present,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.306,0.319,0.641,0.514,0.519,0.335,0.557,0.117,0.369,0.962,0.905,0.289,0.399,0.0681,0.458
497,2,5.46838285015343,0.334,EFM,Absent,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.312886187621124,0.312492504967659,0.633545450363951,0.300653172695621,0.0724731112617829,0.268020101263639,0.507537032104094,0.320692975173613,0.320454989492548,0.990873697695954,0.492901048135309,0.238566651766097,0.397746377986992,-0.0396986887243402,0.339238238349388
497,2,6.77,0.388,likeLTD,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.339,0.832,0.395,0.98,-0.0414,0.214,0.834,0.66,0.265,-0.518,0.657,0.723,0.568,0.611,0.255
497,2,7.47,0.429,likeLTD,Absent,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.46,0.82,0.38,0.719,0.0669,0.0716,0.96,0.673,0.307,0.336,0.684,0.734,0.49,0.504,0.26
497,2,7.68366271232398,0.441,EFM,Absent,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.511858423212922,0.829973980993156,0.363324376315005,0.739461238883737,0.0308775491471309,0.113160178442727,0.952081710965003,0.627876628050335,0.332411371788689,0.353079316092346,0.674946696886525,0.813136205050053,0.505738068129959,0.533507257168854,0.302229711197535
497,2,5.99,0.366,likeLTD,Absent,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.572,0.227,0.674,0.178,0.0493,0.225,0.963,0.399,0.292,0.849,0.705,0.0836,0.383,0.0193,0.372
497,2,8.13013060374247,0.466,EFM,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.586166071114471,0.912269876757159,0.362518046662268,0.757145276903077,-0.0846109855375721,0.0993774097079436,1.43853034879947,0.660489935712691,0.351827862836455,0.324567664602375,0.723134156552554,0.782318041346309,0.532760861207682,0.409270804570669,0.274365232506923
497,2,9.68832672869921,0.507,EFM,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.591477404391104,1.19438734721852,0.810177653649873,0.506667335567038,0.721858227014756,0.443904481849382,1.09170338009592,-0.0672319496458803,0.346593033251064,0.795258069309008,0.56430704281809,0.976465299788947,0.496830078447538,0.59951033691612,0.616418988027735
497,2,3.69114807190694,0.193,EFM,Present,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.619907237578218,1.11564827882665,0.464303728065691,0.677194137616982,0.466815451419987,-0.00746107420707154,-3.73377840793404,0.196895034297332,0.140251174128234,0.762306811696848,0.589549281069789,0.976528473243714,0.527216835711593,0.528358032999396,0.367413077393616
497,2,11,0.576,likeLTD,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.847,1.28,0.875,0.388,0.74,0.576,1.12,0.0434,0.336,1.35,0.599,1.09,0.454,0.604,0.683
498,3,5.00300684961325,0.305,EFM,Present,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.0849580918320446,0.419811959456539,0.599496687831713,0.309925766225397,0.0644665457959946,0.210140578399918,0.498895090539239,0.315468251891892,0.333774479704626,1.08679246514602,0.237064293294793,0.277807060704047,0.36210121161904,-0.0888661399886557,0.291170507160649
498,3,5.17824442036613,0.316,EFM,Absent,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.179420310618343,0.333522747880138,0.588926201961338,0.331264625699325,0.0412489708849886,0.226123164299045,0.479556719820795,0.38594919086236,0.348916371278202,1.06482476378159,0.370569087330926,0.257469728544583,0.371212487030688,-0.100611637717265,0.299851688091075
498,3,6.24,0.327,likeLTD,Present,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.197,1.04,0.54,0.364,0.651,0.205,-1.37,-0.203,0.458,1.16,1.1,0.521,0.641,0.43,0.494
498,3,5.29,0.323,likeLTD,Absent,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.285,0.401,0.626,0.189,-0.00808,0.131,0.923,0.447,0.249,1.02,0.197,0.145,0.375,-0.0769,0.384
498,3,5.52,0.337,likeLTD,Present,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.399,0.587,0.615,0.273,0.0891,0.109,0.817,0.393,0.254,0.786,0.172,0.245,0.431,-0.107,0.46
498,3,7.71825876600426,0.443,EFM,Absent,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.430042026461175,0.855796452656164,0.477187593022175,0.785681772014574,0.100921566450892,0.107409627140628,0.849648554773526,0.656939870225562,0.310087152666408,0.369917168796539,0.430879718958063,0.864506988598983,0.530282169563544,0.563220179057434,0.385737925618595
498,3,7.58,0.435,likeLTD,Absent,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.446,0.868,0.482,0.774,0.124,0.0916,0.82,0.644,0.266,0.266,0.549,0.834,0.561,0.504,0.352
498,3,9.19343916981031,0.481,EFM,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.455560733454415,1.23872559795355,0.735559121339382,0.37700048639326,0.682511106957697,0.359609527689988,1.2246338906747,0.0317871860859469,0.31370193845204,0.880477102972886,0.486639731876399,0.76717689234728,0.543145855846268,0.546951217904422,0.549958779862075
498,3,8.54906469941226,0.49,EFM,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.556208770416783,0.976643532697702,0.509674101964337,1.01086933002053,-0.0382640752994089,0.0503910810882859,1.42731057170512,0.748043414577073,0.342779351632046,0.267146770472141,0.38779954699681,0.980407478723182,0.578163863799819,0.380625953184379,0.37126500743346
498,3,9.57,0.501,likeLTD,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.598,1.34,0.779,0.194,0.624,0.315,1.38,0.131,0.337,1.02,0.548,0.738,0.536,0.478,0.553
498,3,7.96,0.457,likeLTD,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.605,0.911,0.519,1.03,0.155,0.0287,1.21,0.642,0.199,0.0395,0.159,0.962,0.472,0.624,0.406
498,3,4.15610141559151,0.218,EFM,Present,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.689800484975342,0.981296973127818,0.466940250225787,0.350410963660342,0.496178320478873,0.0284059637042896,-3.00801355285225,0.203635950927728,0.223354924633583,0.77937085726996,1.03480837177043,0.547855195497497,0.481546467803263,0.510033909197611,0.370476335171245
499,4,5.44,0.332,likeLTD,Absent,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,-0.0487,0.499,0.704,0.456,-0.164,0.281,0.75,0.512,0.133,1.14,0.416,0.0304,0.456,-0.0944,0.379
499,4,6.08,0.371,likeLTD,Present,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.0366,0.678,0.734,0.915,-0.00745,0.527,0.193,0.498,0.164,0.914,0.294,0.283,0.504,-0.153,0.504
499,4,5.12228121590775,0.313,EFM,Present,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.0918739593904032,0.436768049596157,0.642890587851519,0.359489772395317,0.0623069565355868,0.311763870178869,0.239143978910601,0.334179425555435,0.314207437737179,1.07544715601218,0.33398107286959,0.248073995213624,0.389647926001649,-0.0578208992364579,0.340327926896101
499,4,5.22910674547674,0.319,EFM,Absent,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.113187900077986,0.387448505601626,0.634973121884709,0.371304013980315,0.0204572162952853,0.274134337425428,0.476061631327037,0.388664293779963,0.321862704693885,1.03402058950881,0.355419579363847,0.215700757336301,0.376800885679866,-0.082370907698035,0.341442116219719
499,4,5.06,0.265,likeLTD,Present,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.198,1.15,0.741,0.331,0.367,0.217,-2.59,0.396,0.432,1.04,0.672,0.739,0.512,0.449,0.403
499,4,7.59981246827569,0.436,EFM,Absent,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.3690973007778,0.961936458736067,0.453402118383147,0.767362671862691,0.0719241594068103,0.213026118830201,0.624494782178282,0.567337196259909,0.324006473297758,0.352112299612406,0.550748450050215,0.915079624268801,0.539459547695418,0.542357647588556,0.347467619327631
499,4,7.56,0.434,likeLTD,Absent,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.386,0.989,0.42,0.837,0.0307,0.181,0.608,0.615,0.289,0.228,0.606,0.971,0.555,0.51,0.33
499,4,9.21804647946847,0.483,EFM,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.394331101957561,1.01838293816148,0.735535791316176,0.614573077027171,0.562043198429344,0.381836314646504,1.29778414841905,0.231979937987943,0.329155757669512,0.894566906378016,0.458309199752925,0.637612995666901,0.547800256250304,0.583915071978529,0.530219783827042
499,4,7.26,0.417,likeLTD,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.445,0.933,0.4,0.914,0.156,0.239,0.929,0.406,0.303,-0.589,0.398,1.05,0.685,0.622,0.374
499,4,8.29462052513241,0.476,EFM,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.457240007034761,1.10280288771476,0.468025560281008,0.918189166381129,-0.0501323841451629,0.241424747967717,1.01944814107376,0.619363154595477,0.35154645942775,0.270131579867548,0.568815322345139,1.05583804731788,0.547807658898205,0.395785616409799,0.328334559962632
499,4,10.2,0.534,likeLTD,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.498,1.01,0.702,0.71,0.617,0.415,1.54,0.222,0.317,1.45,0.447,0.575,0.557,0.587,0.545
499,4,3.52224981736399,0.184,EFM,Present,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.51154572047982,0.917610682021049,0.472597652116924,0.748895224368776,0.350178982105029,-0.0871876669043676,-3.31751323226102,0.588125982143668,0.161490759461092,0.647205852547216,0.716502668324886,0.581157098564052,0.466163704280977,0.44705774222003,0.31841864789586
500,5,4.83883756476663,0.295,EFM,Present,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.0905278427509734,0.448947575822209,0.61588252722557,0.196243369880709,0.109744358078603,0.308482964875581,0.132975604392142,0.0750903571893956,0.375014449605771,1.09745300108543,0.358182676163201,0.258275231360238,0.420599461099539,-0.00852818782447577,0.359946333061742
500,5,5.21270911955793,0.318,EFM,Absent,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.12060242192963,0.371063627926756,0.575399730768011,0.337766632483543,0.0409533816189524,0.286533832948926,0.415687492759967,0.271129875287348,0.35097091494073,1.0699830703024,0.380945858493358,0.29755359575621,0.416118504115944,-0.0576292676708051,0.335629447896966
500,5,6.39,0.335,likeLTD,Present,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.176,1.27,0.73,0.875,0.781,0.253,-2.48,0.0759,0.289,1.32,0.502,0.974,0.721,0.557,0.348
500,5,6.11,0.373,likeLTD,Absent,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.281,0.569,0.707,0.0282,0.082,0.4,0.843,-0.0566,0.354,1.08,0.485,0.462,0.268,0.136,0.465
500,5,6.43,0.393,likeLTD,Present,3,E,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.363,0.848,0.785,0.269,0.0361,0.483,0.168,-0.129,0.389,1.03,0.504,0.675,0.465,0.108,0.435
500,5,7.41,0.425,likeLTD,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.383,0.973,0.495,0.84,-0.217,0.364,0.943,0.56,0.284,-0.26,0.543,0.88,0.513,0.722,0.385
500,5,8.15,0.468,likeLTD,Absent,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.415,0.921,0.455,0.6,-0.0734,0.292,0.822,0.521,0.26,0.958,0.702,0.822,0.389,0.656,0.412
500,5,7.86706974556146,0.451,EFM,Absent,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.473680768959723,0.936234994101639,0.551993247755444,0.595987839352537,-0.0157638014266237,0.242537961360311,0.740835380763522,0.597685522892282,0.325032846323266,0.49349157530647,0.544040759238418,0.880021833002895,0.503315523140558,0.610752596341193,0.387222698449829
500,5,9.28237179656161,0.486,EFM,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.478623287640158,1.15593224098962,0.700779522190412,0.622431151815154,0.700605773398826,0.346465799168369,1.13731738752139,0.0335501747517635,0.323010256369687,0.68965765967096,0.500786556351431,0.991537074322815,0.514592921485858,0.579221101329803,0.50786088955536
500,5,5.12760671701822,0.268,EFM,Present,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.480289040421682,1.06747139791096,0.547073276613536,0.864078609300227,0.60063688040492,0.306895805385367,-3.01577789409567,0.485722496798176,0.195678082377651,0.727030460399852,0.461719052845993,0.961538829198987,0.51241927926046,0.557414947548881,0.375416452647208
500,5,8.44416210624635,0.484,EFM,Present,3,A,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.566853638697267,1.06334820257548,0.589105019803613,0.607467758735763,-0.162583566525577,0.354630830673639,1.07994757462295,0.642116647007588,0.35249332422467,0.490788545931876,0.559788318767596,0.864260100972877,0.551846885667757,0.501342944205579,0.382755880885266
500,5,10.7,0.56,likeLTD,Absent,3,D,500,166.66666666666666,D,E,A,NA,1,1,1,NA,0.765,1.23,0.704,0.882,0.587,0.353,1.07,0.414,0.297,1.09,0.435,1.32,0.451,0.547,0.519
751,1,3.79,0.197,likeLTD,Present,3,B,30,12,C,B,H,NA,2,2,1,NA,-0.374,0.751,0.161,0.205,-0.218,1.34,0.424,0.736,-0.0223,0.375,0.0397,-0.328,0.353,-0.0986,0.445
751,1,3.76,0.196,likeLTD,Absent,3,B,30,12,C,B,H,NA,2,2,1,NA,-0.361,0.768,0.169,0.201,-0.17,1.34,0.446,0.549,0.0264,0.399,-0.01,-0.258,0.306,-0.0719,0.434
751,1,2.38810461818848,0.124,EFM,Present,3,B,30,12,C,B,H,NA,2,2,1,NA,-0.312319154903647,0.864993770671971,0.252081726255175,0.0215769468641588,-0.391519324744718,1.29315684683181,0.528556342348097,0.628586050927662,0.0269467590208703,-0.387228133096472,-0.0762610295323607,-0.43271760895156,0.201040252077008,-0.141580892432761,0.312792066853248
751,1,2.3857625151398,0.124,EFM,Absent,3,B,30,12,C,B,H,NA,2,2,1,NA,-0.311945426361067,0.862093911290358,0.25292438533841,0.0230676229862724,-0.391458696960037,1.29390487166568,0.528224760617213,0.625015287085571,0.0271750117424582,-0.385827150343629,-0.0760860648451088,-0.432137065638307,0.200415286207208,-0.141534877942867,0.311930660297648
751,1,0.566718626711076,0.0323,EFM,Present,3,C,30,12,C,B,H,NA,2,2,1,NA,0.0478750057183285,-0.172282753283964,0.173692293605973,0.120287095101351,0.00474839870236681,-0.386555553631181,0.364770646043286,0.180525264978184,0.0585125913313213,0.0547234574775025,0.056328011031517,0.219891081883699,-0.0987411398948553,-0.0871719440884857,0.0301161717360334
751,1,0.567585584787586,0.0323,EFM,Absent,3,C,30,12,C,B,H,NA,2,2,1,NA,0.0526710181982135,-0.165776112679765,0.16895871651679,0.120329959202541,0.0103002426320509,-0.40366251490186,0.366910916706127,0.177072672610899,0.0601011573392628,0.0565556141235825,0.0554252822800889,0.220397512999611,-0.103430852166849,-0.083922862484587,0.0356548344114791
751,1,1.05,0.0598,likeLTD,Present,3,C,30,12,C,B,H,NA,2,2,1,NA,0.171,0.11,0.0484,0.125,0.156,-0.573,0.337,0.243,0.0671,0.139,0.0737,0.233,-0.218,-0.0126,0.147
751,1,0.993,0.0565,likeLTD,Absent,3,C,30,12,C,B,H,NA,2,2,1,NA,0.172,0.102,0.0914,0.145,0.152,-0.512,0.394,0.0597,0.108,0.138,0.0505,0.2,-0.23,-0.0177,NA
751,1,8.41,0.45,likeLTD,Absent,3,H,30,6,C,B,H,NA,2,2,1,NA,0.556,0.373,0.898,0.652,1.71,0.81,0.373,1.03,0.311,-0.131,0.782,-1.08,0.976,0.49,0.665
751,1,8.39,0.449,likeLTD,Present,3,H,30,6,C,B,H,NA,2,2,1,NA,0.559,0.346,0.839,0.651,1.69,0.831,0.313,1.1,0.284,-0.122,0.815,-1.09,0.999,0.499,0.668
751,1,8.06136272174904,0.431,EFM,Present,3,H,30,6,C,B,H,NA,2,2,1,NA,0.593573856263044,0.477650251329588,0.908814589164699,0.624603821788673,1.50726244382391,0.858783263830104,0.436991681296994,0.719136290894745,0.311254258656812,0.516351263369463,0.766543364276624,-1.5671251068139,0.890875586803409,0.462362760428135,0.554284396636735
751,1,8.06885189079764,0.432,EFM,Absent,3,H,30,6,C,B,H,NA,2,2,1,NA,0.593720034130636,0.478445660059225,0.912362139185634,0.625553842154967,1.50776405406119,0.859719368347801,0.437045141016523,0.716936828185863,0.311892343265696,0.5169843098215,0.76672910264855,-1.56650565595042,0.890736920600132,0.462865397125793,0.554602406144553
752,2,1.01708694661233,0.053,EFM,Absent,3,B,30,12,C,B,H,NA,2,2,1,NA,-0.0856936251445558,-0.437966144755623,-0.174117040390199,-0.0539595929047937,0.0194586830938851,0.799339447122729,-0.368372975063276,0.555034899537015,0.0471388236931036,0.28354617068368,-0.0829178512224972,0.189905875022109,0.0516121692186966,-0.0191120056634619,0.293190113385523
752,2,1.01790176859645,0.053,EFM,Present,3,B,30,12,C,B,H,NA,2,2,1,NA,-0.0799038996483238,-0.418735850705143,-0.168955229095249,-0.0467456079828437,0.0137646640576225,0.781030765331571,-0.366018567895182,0.54618490311559,0.0423157737165978,0.277947854684057,-0.0808951920437144,0.18330309513028,0.0726783995034979,-0.0219857310493184,0.283916391477005
752,2,0.957,0.0545,likeLTD,Present,3,C,30,12,C,B,H,NA,2,2,1,NA,-0.0269,0.135,0.0603,-0.14,-0.0178,-0.669,-0.0635,0.591,0.22,-0.0757,0.475,-0.0423,0.292,0.0486,0.17
752,2,2.03,0.106,likeLTD,Present,3,B,30,12,C,B,H,NA,2,2,1,NA,-0.0239,-0.674,-0.0518,-0.159,0.493,0.694,-0.198,0.9,0.03,0.397,0.267,0.0989,-0.108,0.0244,0.336
752,2,1.02,0.0581,likeLTD,Absent,3,C,30,12,C,B,H,NA,2,2,1,NA,-0.0172,0.164,0.0266,-0.222,0.0551,-0.666,-0.00355,0.535,0.255,-0.0508,0.57,-0.0106,0.116,0.0697,NA
752,2,2.02,0.105,likeLTD,Absent,3,B,30,12,C,B,H,NA,2,2,1,NA,-0.0101,-0.612,-0.0955,-0.183,0.492,0.714,-0.201,0.929,0.00758,0.385,0.198,0.0653,0.0134,-0.00911,0.331
752,2,0.0489884549841312,0.00279,EFM,Present,3,C,30,12,C,B,H,NA,2,2,1,NA,0.0412150532835851,0.00547481914660349,0.0186155707366765,0.00667940766347423,0.0511036595374452,-0.119492197958026,-0.0670739281578742,0.051056630792198,0.0147887550496729,-0.0918767241910433,0.0223608635398593,-0.0613749410445701,0.162508544102701,-0.0124995132522335,0.0275024557356611
752,2,0.0484181450938256,0.00276,EFM,Absent,3,C,30,12,C,B,H,NA,2,2,1,NA,0.0427199559517384,0.00560752772439217,0.0193119722737878,0.00680397305721925,0.0538812498240169,-0.123936922723011,-0.0694355522304745,0.0527965597768821,0.0151731429273456,-0.0954622007942207,0.0230054483586513,-0.0635000998640429,0.165806254266349,-0.0128160000550851,0.0284628366002766
752,2,12.1,0.647,likeLTD,Absent,3,H,30,6,C,B,H,NA,2,2,1,NA,0.565,1.3,0.15,0.632,1.95,0.988,1.11,1.04,0.469,-0.0766,0.861,1.56,0.684,0.577,0.257
752,2,12.1,0.647,likeLTD,Present,3,H,30,6,C,B,H,NA,2,2,1,NA,0.624,1.31,0.0816,0.615,1.98,1.03,1.13,1.09,0.472,-0.0601,0.795,1.53,0.686,0.53,0.275
752,2,11.6549153912798,0.624,EFM,Present,3,H,30,6,C,B,H,NA,2,2,1,NA,0.626852144311896,1.14080486659318,-0.178174620740533,0.367992020690553,1.51189888619848,0.893704332147278,1.11881010125144,1.06512289548835,0.473683022193448,0.631328823400481,0.790433608254124,1.47711290517676,0.82925794685659,0.473337954343679,0.432750505114028
752,2,11.3434336656203,0.607,EFM,Absent,3,H,30,6,C,B,H,NA,2,2,1,NA,0.637599149185043,1.21185149458809,-0.128868050792158,0.327154897939746,1.4959053240185,1.11710127404796,1.10184818276267,0.682837673809368,0.48858011191607,0.737179262492551,0.823809790135865,1.4338968148367,0.650996926580192,0.492566003379424,0.270974810720293
753,3,5.9,0.307,likeLTD,Present,3,B,30,12,C,B,H,NA,2,2,1,NA,0.0408,1.26,0.349,0.336,-0.0375,-0.264,0.556,0.771,0.295,0.282,0.151,0.68,0.287,0.724,0.475
753,3,5.5673366721165,0.29,EFM,Present,3,B,30,12,C,B,H,NA,2,2,1,NA,0.0941593075781471,1.38546189020337,0.471263673647082,0.294971308623221,0.115671670509827,0.613621928790401,0.583813585809226,0.455390343169748,0.134281950393773,-0.40079299133102,-0.0801899980250451,0.617853445660516,0.270489561769852,0.665450701864679,0.345890293452724
753,3,5.62123791256856,0.293,EFM,Absent,3,B,30,12,C,B,H,NA,2,2,1,NA,0.0992594646856752,1.33827769527403,0.474057197132613,0.309443482484987,0.059095667895171,0.65303030156281,0.621538797424151,0.517837716217369,0.129960833440162,-0.385156701205976,-0.0640797554163034,0.607892374513357,0.237197946894904,0.643144412313457,0.379738479352148
753,3,1.07407867993604,0.0612,EFM,Present,3,C,30,12,C,B,H,NA,2,2,1,NA,0.112565159510829,0.193760136922228,0.0116190591528176,0.162134693052655,0.208290946939098,0.701765426088396,-0.380350876675653,0.0520070178160646,0.0612564269140504,0.0804255605847526,0.10858000077891,-0.26119097006675,-0.0337112773908902,-0.0476683616874392,0.104595737996971
